Latitude,Longitude,Crash Type
35.60914,-88.39697,Property Damage
35.65364,-88.39701,Property Damage
35.63886,-88.39704,Property Damage
35.6537,-88.39711,Property Damage
35.78826,-88.39713,Property Damage
35.64807,-88.39724,Property Damage
35.64796,-88.39743,Property Damage
35.60989,-88.3975,Property Damage
35.65385,-88.39753,Property Damage
35.65387,-88.39759,Property Damage
35.6478,-88.39764,Property Damage
35.65393,-88.39777,Property Damage
35.65428,-88.39778,Property Damage
35.65414,-88.39778,Property Damage
35.63987,-88.39778,Property Damage
35.65632,-88.39779,Property Damage
35.65394,-88.39779,Property Damage
35.65476,-88.3978,Property Damage
35.65416,-88.3978,Property Damage
35.65509,-88.39781,Property Damage
35.65412,-88.39781,Property Damage
35.65407,-88.39781,Property Damage
35.65328,-88.39781,Property Damage
35.65393,-88.39782,Property Damage
35.653951,-88.39783,Property Damage
35.65394,-88.39783,Property Damage
35.65314,-88.39785,Property Damage
35.65395,-88.39786,Property Damage
35.65093,-88.39789,Property Damage
35.65397,-88.39792,Property Damage
35.63978,-88.39793,Property Damage
35.65403,-88.39804,Property Damage
35.65399,-88.39805,Property Damage
35.65405,-88.39826,Property Damage
35.6111,-88.39835,Property Damage
35.65409,-88.39842,Property Damage
35.53757,-88.39853,Property Damage
35.71934,-88.39855,Property Damage
35.78768,-88.3988,Property Damage
35.65419,-88.39881,Property Damage
35.64685,-88.39906,Property Damage
35.61231,-88.39921,Property Damage
35.65431,-88.39935,Property Damage
35.65439,-88.39964,Property Damage
35.61304,-88.39968,Property Damage
35.64075,-88.40003,Property Damage
35.64607,-88.40008,Property Damage
35.6546,-88.40049,Property Damage
35.64572,-88.40052,Property Damage
35.65466,-88.40072,Property Damage
35.65469,-88.40081,Property Damage
35.64543,-88.40081,Property Damage
35.64539,-88.40085,Property Damage
35.65475,-88.40107,Property Damage
35.78675,-88.40132,Property Damage
35.65482,-88.40135,Property Damage
35.64442,-88.40151,Property Damage
35.65489,-88.40161,Property Damage
35.64406,-88.40167,Property Damage
35.78653,-88.40191,Property Damage
35.63483,-88.40218,Property Damage
35.78616,-88.4022,Property Damage
35.61659,-88.40221,Property Damage
35.61657,-88.40223,Property Damage
35.64172,-88.40229,Property Damage
35.65507,-88.4023,Property Damage
35.6415,-88.40234,Property Damage
35.64098,-88.40247,Property Damage
35.61695,-88.4025,Property Damage
35.65517,-88.40268,Property Damage
35.65517,-88.4027,Property Damage
35.65537,-88.40347,Property Damage
35.63679,-88.40352,Property Damage
35.61838,-88.40352,Property Damage
35.65562,-88.40373,Property Damage
35.65543,-88.40375,Property Damage
35.63999,-88.40382,Property Damage
35.65549,-88.40393,Property Damage
35.65556,-88.40421,Property Damage
35.63302,-88.40442,Property Damage
35.61973,-88.40446,Property Damage
35.61977,-88.40449,Property Damage
35.65569,-88.40475,Property Damage
35.65572,-88.40486,Property Damage
35.65572,-88.40488,Property Damage
35.65321,-88.40504,Property Damage
35.62938,-88.40539,Property Damage
35.61895,-88.40541,Property Damage
35.62909,-88.40545,Property Damage
35.78494,-88.40547,Property Damage
35.65587,-88.40548,Property Damage
35.65588,-88.40553,Property Damage
35.6559,-88.40559,Property Damage
35.6284,-88.40562,Property Damage
35.62842,-88.40563,Property Damage
35.62229,-88.40563,Property Damage
35.65591,-88.40564,Property Damage
35.65591,-88.40565,Property Damage
35.62253,-88.40569,Property Damage
35.62234,-88.40572,Property Damage
35.65593,-88.40573,Property Damage
35.62251,-88.40587,Property Damage
35.65354,-88.40589,Property Damage
35.65598,-88.40594,Property Damage
35.62737,-88.40594,Property Damage
35.65356,-88.40596,Property Damage
35.62357,-88.40597,Property Damage
35.62347,-88.406,Property Damage
35.62385,-88.40605,Property Damage
35.78499,-88.40606,Property Damage
35.65629,-88.40628,Property Damage
35.65608,-88.40629,Property Damage
35.80601,-88.40632,Property Damage
35.65608,-88.40634,Property Damage
35.65614,-88.40654,Property Damage
35.65614,-88.40658,Property Damage
35.65616,-88.40662,Property Damage
35.65618,-88.40665,Property Damage
35.66557,-88.40667,Property Damage
35.62251,-88.40672,Property Damage
35.6562,-88.40682,Property Damage
35.65624,-88.40692,Property Damage
35.65627,-88.40696,Property Damage
35.65626,-88.40708,Property Damage
35.6563,-88.40714,Property Damage
35.65488,-88.40727,Property Damage
35.78452,-88.4073,Property Damage
35.65636,-88.40739,Property Damage
35.65637,-88.4074,Property Damage
35.65638,-88.40749,Property Damage
35.65637,-88.40749,Property Damage
35.65639,-88.40752,Property Damage
35.65641,-88.40759,Property Damage
35.65641,-88.40762,Property Damage
35.65643,-88.40767,Property Damage
35.65644,-88.40769,Property Damage
35.62388,-88.40774,Property Damage
35.65645,-88.40776,Property Damage
35.65648,-88.40781,Property Damage
35.65647,-88.40783,Property Damage
35.6399,-88.40791,Property Damage
35.6565,-88.40795,Property Damage
35.65583,-88.40795,Property Damage
35.65651,-88.40798,Property Damage
35.65595,-88.40801,Property Damage
35.65506,-88.40803,Property Damage
35.65656,-88.40809,Property Damage
35.6562,-88.40812,Property Damage
35.65627,-88.40815,Property Damage
35.65657,-88.40819,Property Damage
35.65659,-88.40827,Property Damage
35.65658,-88.40827,Property Damage
35.65659,-88.40832,Property Damage
35.65661,-88.40835,Property Damage
35.78386,-88.40837,Property Damage
35.66612,-88.40845,Property Damage
35.65664,-88.40853,Property Damage
35.65737,-88.40857,Property Damage
35.65735,-88.40858,Property Damage
35.64196,-88.4087,Property Damage
35.65669,-88.40871,Property Damage
35.65674,-88.40893,Property Damage
35.65675,-88.40897,Property Damage
35.65372,-88.40919,Property Damage
35.65683,-88.40927,Property Damage
35.65683,-88.4093,Property Damage
35.65684,-88.40933,Property Damage
35.65454,-88.40941,Property Damage
35.65688,-88.40945,Property Damage
35.6543,-88.4096,Property Damage
35.65692,-88.40963,Property Damage
35.65692,-88.40965,Property Damage
35.65694,-88.40966,Property Damage
35.65695,-88.40969,Property Damage
35.65693,-88.40969,Property Damage
35.65696,-88.4097,Property Damage
35.65694,-88.40971,Property Damage
35.65701,-88.40992,Property Damage
35.65702,-88.40996,Property Damage
35.65702,-88.41005,Property Damage
35.65707,-88.41008,Property Damage
35.65707,-88.41011,Property Damage
35.65706,-88.41012,Property Damage
35.6287,-88.41015,Property Damage
35.6562,-88.41048,Property Damage
35.6572,-88.41068,Property Damage
35.65718,-88.41069,Property Damage
35.65722,-88.41082,Property Damage
35.66062,-88.41083,Property Damage
35.65726,-88.41099,Property Damage
35.66228,-88.41101,Property Damage
35.66781,-88.41132,Property Damage
35.67347,-88.41133,Property Damage
35.6611,-88.4117,Property Damage
35.61911,-88.41171,Property Damage
35.65747,-88.41182,Property Damage
35.72377,-88.41189,Property Damage
35.61731,-88.4122,Property Damage
35.65762,-88.41242,Property Damage
35.65763,-88.41243,Property Damage
35.65764,-88.41246,Property Damage
35.65765,-88.41253,Property Damage
35.65765,-88.41254,Property Damage
35.65766,-88.41255,Property Damage
35.65766,-88.41257,Property Damage
35.65767,-88.41259,Property Damage
35.65767,-88.4126,Property Damage
35.65742,-88.41267,Property Damage
35.65694,-88.41281,Property Damage
35.656926,-88.412813,Property Damage
35.78219,-88.41288,Property Damage
35.65776,-88.41295,Property Damage
35.62893,-88.41309,Property Damage
35.65782,-88.41314,Property Damage
35.65786,-88.41335,Property Damage
35.70376,-88.41338,Property Damage
35.78223,-88.41346,Property Damage
35.65792,-88.41352,Property Damage
35.65794,-88.4137,Property Damage
35.65797,-88.41378,Property Damage
35.65801,-88.41393,Property Damage
35.79436,-88.41444,Property Damage
35.65818,-88.41462,Property Damage
35.65827,-88.415,Property Damage
35.65831,-88.41512,Property Damage
35.78121,-88.41549,Property Damage
35.64944,-88.4155,Property Damage
35.6289,-88.4157,Property Damage
35.62885,-88.41575,Property Damage
35.64903,-88.41635,Property Damage
35.65875,-88.41687,Property Damage
35.62088,-88.41688,Property Damage
35.79556,-88.41692,Property Damage
35.64897,-88.41697,Property Damage
35.79578,-88.41719,Property Damage
35.65899,-88.41784,Property Damage
35.65901,-88.41792,Property Damage
35.62324,-88.41826,Property Damage
35.65914,-88.41842,Property Damage
35.62291,-88.41845,Property Damage
35.65916,-88.41854,Property Damage
35.62296,-88.41861,Property Damage
35.62295,-88.41863,Property Damage
35.62294,-88.41863,Property Damage
35.62294,-88.41864,Property Damage
35.622986,-88.418669,Property Damage
35.623045,-88.418733,Property Damage
35.62299,-88.41874,Property Damage
35.65922,-88.41875,Property Damage
35.62276,-88.41883,Property Damage
35.62286,-88.41885,Property Damage
35.62309,-88.41895,Property Damage
35.622515,-88.419147,Property Damage
35.65935,-88.41924,Property Damage
35.65939,-88.41942,Property Damage
35.65945,-88.41971,Property Damage
35.77961,-88.4198,Property Damage
35.65952,-88.41986,Property Damage
35.65949,-88.41987,Property Damage
35.65956,-88.42011,Property Damage
35.65957,-88.4202,Property Damage
35.65961,-88.42032,Property Damage
35.65959,-88.42033,Property Damage
35.65965,-88.42046,Property Damage
35.65971,-88.42085,Property Damage
35.66028,-88.42092,Property Damage
35.66031,-88.42094,Property Damage
35.65981,-88.42125,Property Damage
35.77928,-88.42136,Property Damage
35.77892,-88.42167,Property Damage
35.65998,-88.42179,Property Damage
35.66489,-88.42235,Property Damage
35.62563,-88.42236,Property Damage
35.66497,-88.42251,Property Damage
35.77872,-88.4229,Property Damage
35.77868,-88.42298,Property Damage
35.66677,-88.42382,Property Damage
35.6605,-88.42385,Property Damage
35.64857,-88.42392,Property Damage
35.66053,-88.42398,Property Damage
35.77824,-88.42416,Property Damage
35.66063,-88.42457,Property Damage
35.7268,-88.42503,Property Damage
35.75327,-88.42533,Property Damage
35.66097,-88.42569,Property Damage
35.61456,-88.42571,Property Damage
35.67145,-88.42584,Property Damage
35.64874,-88.42585,Property Damage
35.649,-88.426,Property Damage
35.58449,-88.42629,Property Damage
35.67232,-88.42655,Property Damage
35.65611,-88.42702,Property Damage
35.66144,-88.42713,Property Damage
35.77699,-88.42757,Property Damage
35.6619,-88.42838,Property Damage
35.66202,-88.42874,Property Damage
35.66212,-88.42901,Property Damage
35.59578,-88.42915,Property Damage
35.59537,-88.42941,Property Damage
35.62536,-88.42992,Property Damage
35.59463,-88.42998,Property Damage
35.5933,-88.43072,Property Damage
35.77543,-88.43103,Property Damage
35.66296,-88.43135,Property Damage
35.73434,-88.43159,Property Damage
35.67595,-88.43208,Property Damage
35.57113,-88.4321,Property Damage
35.6487,-88.43247,Property Damage
35.55013,-88.43278,Property Damage
35.59124,-88.43294,Property Damage
35.64201,-88.43405,Property Damage
35.66427,-88.43475,Property Damage
35.77431,-88.43481,Property Damage
35.64821,-88.43488,Property Damage
35.67918,-88.43504,Property Damage
35.64798,-88.43648,Property Damage
35.66528,-88.43743,Property Damage
35.73667,-88.43756,Property Damage
35.76677,-88.43899,Property Damage
35.68195,-88.43904,Property Damage
35.77291,-88.43954,Property Damage
35.66612,-88.43973,Property Damage
35.65236,-88.43994,Property Damage
35.7725,-88.44014,Property Damage
35.68355,-88.44071,Property Damage
35.77235,-88.44072,Property Damage
35.77229,-88.44094,Property Damage
35.77239,-88.44105,Property Damage
35.66664,-88.44118,Property Damage
35.72214,-88.44141,Property Damage
35.5882,-88.4416,Property Damage
35.59056,-88.44167,Property Damage
35.77224,-88.44211,Property Damage
35.65408,-88.44309,Property Damage
35.66754,-88.44356,Property Damage
35.59039,-88.44404,Property Damage
35.62673,-88.44441,Property Damage
35.64639,-88.4445,Property Damage
35.65485,-88.44464,Property Damage
35.81873,-88.44483,Property Damage
35.77152,-88.44499,Property Damage
35.6599,-88.44537,Property Damage
35.66842,-88.44565,Property Damage
35.66854,-88.44625,Property Damage
35.66865,-88.44626,Property Damage
35.79677,-88.44641,Property Damage
35.65021,-88.44734,Property Damage
35.62097,-88.44803,Property Damage
35.65402,-88.44814,Property Damage
35.62045,-88.44866,Property Damage
35.77041,-88.44936,Property Damage
35.62928,-88.44957,Property Damage
35.693,-88.45,Property Damage
35.61874,-88.45085,Property Damage
35.58408,-88.45086,Property Damage
35.58396,-88.45096,Property Damage
35.72886,-88.451,Property Damage
35.72911,-88.45103,Property Damage
35.76997,-88.45109,Property Damage
35.73383,-88.45113,Property Damage
35.72077,-88.45115,Property Damage
35.7698,-88.45123,Property Damage
35.76993,-88.45125,Property Damage
35.69535,-88.45139,Property Damage
35.76987,-88.45145,Property Damage
35.65924,-88.45146,Property Damage
35.64701,-88.45171,Property Damage
35.7695,-88.45291,Property Damage
35.7265,-88.45334,Property Damage
35.61725,-88.45336,Property Damage
35.66019,-88.45391,Property Damage
35.67159,-88.45401,Property Damage
35.63263,-88.45417,Property Damage
35.67173,-88.45427,Property Damage
35.67176,-88.45438,Property Damage
35.6646,-88.45444,Property Damage
35.64757,-88.45459,Property Damage
35.67189,-88.45496,Property Damage
35.74012,-88.45512,Property Damage
35.75004,-88.45526,Property Damage
35.67184,-88.45559,Property Damage
35.79954,-88.45574,Property Damage
35.6717,-88.45574,Property Damage
35.67174,-88.45596,Property Damage
35.70424,-88.456,Property Damage
35.67194,-88.45601,Property Damage
35.66475,-88.45672,Property Damage
35.648,-88.457,Property Damage
35.76841,-88.45719,Property Damage
35.70538,-88.45724,Property Damage
35.67189,-88.45732,Property Damage
35.6711,-88.45737,Property Damage
35.67226,-88.45741,Property Damage
35.67229,-88.45754,Property Damage
35.76823,-88.45792,Property Damage
35.67094,-88.45792,Property Damage
35.67092,-88.45798,Property Damage
35.76821,-88.45801,Property Damage
35.70637,-88.45804,Property Damage
35.76826,-88.45819,Property Damage
35.61459,-88.45831,Property Damage
35.71466,-88.45934,Property Damage
35.59746,-88.45944,Property Damage
35.55918,-88.45969,Property Damage
35.63385,-88.45982,Property Damage
35.80023,-88.45985,Property Damage
35.71321,-88.4599,Property Damage
35.67284,-88.45992,Property Damage
35.7674,-88.46036,Property Damage
35.71192,-88.46036,Property Damage
35.71195,-88.46037,Property Damage
35.76733,-88.46047,Property Damage
35.76752,-88.46071,Property Damage
35.76742,-88.46111,Property Damage
35.58,-88.462,Property Damage
35.67335,-88.46215,Property Damage
35.57094,-88.46244,Property Damage
35.64935,-88.4626,Property Damage
35.70995,-88.46269,Property Damage
35.6896,-88.46295,Property Damage
35.65093,-88.46322,Property Damage
35.71577,-88.46361,Property Damage
35.64751,-88.46418,Property Damage
35.65282,-88.46422,Property Damage
35.67507,-88.4657,Property Damage
35.67527,-88.46602,Property Damage
35.65368,-88.46611,Property Damage
35.64084,-88.4667,Property Damage
35.56072,-88.46687,Property Damage
35.558,-88.467,Property Damage
35.69475,-88.4671,Property Damage
35.69462,-88.46729,Property Damage
35.69388,-88.46791,Property Damage
35.76561,-88.46823,Property Damage
35.76551,-88.46864,Property Damage
35.76545,-88.46885,Property Damage
